66135822400
65745498400
67170283900
70647092100
71178369700
69034464800
75210759700
72349389300
72176093700
72129730400
71957882700
71413969000
72741311900
71297280400
70294070100
65832394700
65599761200
65395606700
67087431600
68013259600
67438813200
67454551300
67755523200
67322549500
67096736100
68748939800
67550720900
69172984200
69632168600
68318362000
2071902880500
